,database,engine,cpus,indexed_table,query,query_type,real,real_stddev,result_size,sys,sys_stddev,table_size,test_name,test_type,user,user_stddev,was_indexed
2167,MariaDB,Aria,1.0,clients_1000_where,clients_1000_where,WHERE,0.0056,0.0008,1.0,0.0014,0.0021,1000.0,log,select,0.0036,0.0023,1.0
2168,MariaDB,Aria,1.0,clients_1000_all,clients_1000_all,ALL,0.0066,0.0051,1000.0,0.0033,0.0025,1000.0,log,select,0.0028,0.0026,0.0
2169,MariaDB,Aria,1.0,clients_1000_where,clients_1000_where,WHERE,0.0059,0.0007,1.0,0.0023,0.0024,1000.0,log,select,0.0031,0.0025,0.0
2170,MariaDB,Aria,1.0,clients_10000_all,clients_10000_all,ALL,0.0144,0.0086,10000.0,0.0022,0.0027,10000.0,log,select,0.0094,0.0025,1.0
2171,MariaDB,Aria,1.0,clients_10000_where,clients_10000_where,WHERE,0.0059,0.0055,1.0,0.0021,0.0022,10000.0,log,select,0.0035,0.0023,1.0
2172,MariaDB,Aria,1.0,clients_10000_all,clients_10000_all,ALL,0.0159,0.0089,10000.0,0.0041,0.0037,10000.0,log,select,0.0079,0.0034,0.0
2173,MariaDB,Aria,1.0,clients_10000_where,clients_10000_where,WHERE,0.0072,0.0057,1.0,0.0025,0.0024,10000.0,log,select,0.0031,0.0027,0.0
2174,MariaDB,Aria,1.0,clients_100000_all,clients_100000_all,ALL,0.1025,0.003,100000.0,0.0094,0.0058,100000.0,log,select,0.0568,0.0051,1.0
2175,MariaDB,Aria,1.0,clients_100000_where,clients_100000_where,WHERE,0.0061,0.0079,1.0,0.0016,0.0025,100000.0,log,select,0.0038,0.0025,1.0
2176,MariaDB,Aria,1.0,clients_100000_all,clients_100000_all,ALL,0.1048,0.0113,100000.0,0.0134,0.0055,100000.0,log,select,0.0577,0.0069,0.0
2177,MariaDB,Aria,1.0,clients_100000_where,clients_100000_where,WHERE,0.0175,0.0035,1.0,0.0036,0.0023,100000.0,log,select,0.0021,0.0024,0.0
2178,MariaDB,Aria,1.0,clients_1000000_all,clients_1000000_all,ALL,0.9798,0.0379,1000000.0,0.1042,0.0178,1000000.0,log,select,0.5094,0.0389,1.0
2179,MariaDB,Aria,1.0,clients_1000000_where,clients_1000000_where,WHERE,0.0068,0.0059,1.0,0.0023,0.0026,1000000.0,log,select,0.0034,0.0025,1.0
2180,MariaDB,Aria,1.0,clients_1000000_all,clients_1000000_all,ALL,0.987,0.0382,1000000.0,0.1033,0.0177,1000000.0,log,select,0.5137,0.0367,0.0
2181,MariaDB,Aria,1.0,clients_1000000_where,clients_1000000_where,WHERE,0.1175,0.0019,1.0,0.003,0.0027,1000000.0,log,select,0.003,0.0023,0.0
2182,MariaDB,Aria,2.0,clients_base_all,clients_base_all,ALL,7.6034,0.2607,10000000.0,0.9324,0.0476,10000000.0,log,select,5.1388,0.2649,1.0
2183,MariaDB,Aria,2.0,clients_base_where,clients_base_where,WHERE,0.006,0.0009,1.0,0.0018,0.0023,10000000.0,log,select,0.0034,0.0026,1.0
2184,MariaDB,Aria,2.0,clients_base_all,clients_base_all,ALL,7.5645,0.3585,10000000.0,1.0005,0.0443,10000000.0,log,select,5.0975,0.3407,0.0
2185,MariaDB,Aria,2.0,clients_base_where,clients_base_where,WHERE,1.2779,0.0081,1.0,0.0015,0.0021,10000000.0,log,select,0.004,0.0023,0.0
2186,MariaDB,Aria,2.0,clients_1_all,clients_1_all,ALL,0.0057,0.0007,1.0,0.0024,0.0025,1.0,log,select,0.0028,0.0024,1.0
2187,MariaDB,Aria,2.0,clients_1_where,clients_1_where,WHERE,0.0057,0.0005,1.0,0.0033,0.0024,1.0,log,select,0.0019,0.0024,1.0
2188,MariaDB,Aria,2.0,clients_1_all,clients_1_all,ALL,0.0058,0.0007,1.0,0.0022,0.0021,1.0,log,select,0.0032,0.002,0.0
2189,MariaDB,Aria,2.0,clients_1_where,clients_1_where,WHERE,0.0057,0.0007,1.0,0.0015,0.0019,1.0,log,select,0.0039,0.0023,0.0
2190,MariaDB,Aria,2.0,clients_10_all,clients_10_all,ALL,0.0058,0.0008,10.0,0.0021,0.0025,10.0,log,select,0.0033,0.0025,1.0
2191,MariaDB,Aria,2.0,clients_10_where,clients_10_where,WHERE,0.0057,0.0007,1.0,0.0025,0.002,10.0,log,select,0.0027,0.0019,1.0
2192,MariaDB,Aria,2.0,clients_10_all,clients_10_all,ALL,0.0056,0.0008,10.0,0.0027,0.0025,10.0,log,select,0.0026,0.0026,0.0
2193,MariaDB,Aria,2.0,clients_10_where,clients_10_where,WHERE,0.0059,0.0009,1.0,0.001,0.002,10.0,log,select,0.0045,0.0018,0.0
2194,MariaDB,Aria,2.0,clients_100_all,clients_100_all,ALL,0.006,0.0009,100.0,0.0024,0.0026,100.0,log,select,0.0032,0.0026,1.0
2195,MariaDB,Aria,2.0,clients_100_where,clients_100_where,WHERE,0.0059,0.0007,1.0,0.0024,0.0022,100.0,log,select,0.0029,0.0025,1.0
2196,MariaDB,Aria,2.0,clients_100_all,clients_100_all,ALL,0.0061,0.0008,100.0,0.0025,0.0021,100.0,log,select,0.0031,0.0024,0.0
2197,MariaDB,Aria,2.0,clients_100_where,clients_100_where,WHERE,0.0055,0.0006,1.0,0.0026,0.0023,100.0,log,select,0.0028,0.0025,0.0
2198,MariaDB,Aria,2.0,clients_1000_all,clients_1000_all,ALL,0.0066,0.0006,1000.0,0.0012,0.0021,1000.0,log,select,0.0046,0.0018,1.0
2199,MariaDB,Aria,2.0,clients_1000_where,clients_1000_where,WHERE,0.0059,0.0007,1.0,0.0008,0.0019,1000.0,log,select,0.005,0.0018,1.0
2200,MariaDB,Aria,2.0,clients_1000_all,clients_1000_all,ALL,0.0065,0.0006,1000.0,0.0027,0.0023,1000.0,log,select,0.0032,0.0023,0.0
2201,MariaDB,Aria,2.0,clients_1000_where,clients_1000_where,WHERE,0.0063,0.0005,1.0,0.0031,0.0021,1000.0,log,select,0.0023,0.0022,0.0
2202,MariaDB,Aria,2.0,clients_10000_all,clients_10000_all,ALL,0.0135,0.0011,10000.0,0.0027,0.0033,10000.0,log,select,0.0089,0.0032,1.0
2203,MariaDB,Aria,2.0,clients_10000_where,clients_10000_where,WHERE,0.006,0.0006,1.0,0.0025,0.0024,10000.0,log,select,0.0029,0.0024,1.0
2204,MariaDB,Aria,2.0,clients_10000_all,clients_10000_all,ALL,0.0132,0.0008,10000.0,0.0057,0.0026,10000.0,log,select,0.0068,0.0028,0.0
2205,MariaDB,Aria,2.0,clients_10000_where,clients_10000_where,WHERE,0.0071,0.0008,1.0,0.0023,0.0023,10000.0,log,select,0.0033,0.0024,0.0
2206,MariaDB,Aria,2.0,clients_100000_all,clients_100000_all,ALL,0.0797,0.0023,100000.0,0.0121,0.0046,100000.0,log,select,0.0556,0.0059,1.0
2207,MariaDB,Aria,2.0,clients_100000_where,clients_100000_where,WHERE,0.0059,0.0007,1.0,0.0016,0.0021,100000.0,log,select,0.0039,0.0026,1.0
2208,MariaDB,Aria,2.0,clients_100000_all,clients_100000_all,ALL,0.0778,0.0033,100000.0,0.0107,0.008,100000.0,log,select,0.0571,0.0074,0.0
2209,MariaDB,Aria,2.0,clients_100000_where,clients_100000_where,WHERE,0.0172,0.0007,1.0,0.0021,0.0024,100000.0,log,select,0.0037,0.0027,0.0
2210,MariaDB,Aria,2.0,clients_1000000_all,clients_1000000_all,ALL,0.7427,0.0352,1000000.0,0.0894,0.0221,1000000.0,log,select,0.5094,0.0445,1.0
2211,MariaDB,Aria,2.0,clients_1000000_where,clients_1000000_where,WHERE,0.006,0.0008,1.0,0.0033,0.0019,1000000.0,log,select,0.0022,0.0023,1.0
2212,MariaDB,Aria,2.0,clients_1000000_all,clients_1000000_all,ALL,0.7461,0.0359,1000000.0,0.1049,0.0154,1000000.0,log,select,0.515,0.0338,0.0
2213,MariaDB,Aria,2.0,clients_1000000_where,clients_1000000_where,WHERE,0.1165,0.0009,1.0,0.0023,0.0024,1000000.0,log,select,0.0037,0.0024,0.0
2214,MariaDB,Aria,4.0,clients_base_all,clients_base_all,ALL,7.6532,0.4449,10000000.0,0.9589,0.0703,10000000.0,log,select,5.2941,0.405,1.0
2215,MariaDB,Aria,4.0,clients_base_where,clients_base_where,WHERE,0.0059,0.0009,1.0,0.0029,0.0027,10000000.0,log,select,0.0025,0.0025,1.0
2216,MariaDB,Aria,4.0,clients_base_all,clients_base_all,ALL,7.4925,0.2932,10000000.0,0.9636,0.0522,10000000.0,log,select,5.0533,0.2877,0.0
2217,MariaDB,Aria,4.0,clients_base_where,clients_base_where,WHERE,1.2366,0.0067,1.0,0.0027,0.0024,10000000.0,log,select,0.003,0.0025,0.0
2218,MariaDB,Aria,4.0,clients_1_all,clients_1_all,ALL,0.006,0.0007,1.0,0.0023,0.0027,1.0,log,select,0.0034,0.0027,1.0
2219,MariaDB,Aria,4.0,clients_1_where,clients_1_where,WHERE,0.0059,0.0007,1.0,0.0015,0.002,1.0,log,select,0.0036,0.0022,1.0
2220,MariaDB,Aria,4.0,clients_1_all,clients_1_all,ALL,0.0059,0.0008,1.0,0.0009,0.002,1.0,log,select,0.0045,0.0023,0.0
2221,MariaDB,Aria,4.0,clients_1_where,clients_1_where,WHERE,0.0059,0.0006,1.0,0.0022,0.0022,1.0,log,select,0.0031,0.0024,0.0
2222,MariaDB,Aria,4.0,clients_10_all,clients_10_all,ALL,0.0059,0.0007,10.0,0.0025,0.0025,10.0,log,select,0.0033,0.0027,1.0
2223,MariaDB,Aria,4.0,clients_10_where,clients_10_where,WHERE,0.0059,0.0007,1.0,0.0023,0.0021,10.0,log,select,0.0031,0.0022,1.0
2224,MariaDB,Aria,4.0,clients_10_all,clients_10_all,ALL,0.0054,0.0006,10.0,0.0017,0.0021,10.0,log,select,0.0037,0.0023,0.0
2225,MariaDB,Aria,4.0,clients_10_where,clients_10_where,WHERE,0.0058,0.0007,1.0,0.002,0.0024,10.0,log,select,0.0033,0.0024,0.0
2226,MariaDB,Aria,4.0,clients_100_all,clients_100_all,ALL,0.0057,0.0004,100.0,0.0003,0.0018,100.0,log,select,0.0052,0.0019,1.0
2227,MariaDB,Aria,4.0,clients_100_where,clients_100_where,WHERE,0.006,0.0007,1.0,0.0017,0.0019,100.0,log,select,0.0039,0.0022,1.0
2228,MariaDB,Aria,4.0,clients_100_all,clients_100_all,ALL,0.0054,0.0005,100.0,0.0027,0.0022,100.0,log,select,0.0024,0.0024,0.0
2229,MariaDB,Aria,4.0,clients_100_where,clients_100_where,WHERE,0.0056,0.0006,1.0,0.0033,0.0024,100.0,log,select,0.0018,0.0024,0.0
2230,MariaDB,Aria,4.0,clients_1000_all,clients_1000_all,ALL,0.0064,0.0009,1000.0,0.0023,0.0026,1000.0,log,select,0.0039,0.0027,1.0
2231,MariaDB,Aria,4.0,clients_1000_where,clients_1000_where,WHERE,0.0065,0.0007,1.0,0.0033,0.0028,1000.0,log,select,0.0025,0.0026,1.0
2232,MariaDB,Aria,4.0,clients_1000_all,clients_1000_all,ALL,0.0069,0.0009,1000.0,0.0021,0.0026,1000.0,log,select,0.004,0.0024,0.0
2233,MariaDB,Aria,4.0,clients_1000_where,clients_1000_where,WHERE,0.0059,0.0006,1.0,0.0028,0.0027,1000.0,log,select,0.0025,0.0026,0.0
2234,MariaDB,Aria,4.0,clients_10000_all,clients_10000_all,ALL,0.0135,0.0009,10000.0,0.0034,0.0032,10000.0,log,select,0.0089,0.0028,1.0
2235,MariaDB,Aria,4.0,clients_10000_where,clients_10000_where,WHERE,0.0061,0.0007,1.0,0.0027,0.0022,10000.0,log,select,0.0028,0.0023,1.0
2236,MariaDB,Aria,4.0,clients_10000_all,clients_10000_all,ALL,0.0131,0.0007,10000.0,0.0034,0.0026,10000.0,log,select,0.0084,0.0026,0.0
2237,MariaDB,Aria,4.0,clients_10000_where,clients_10000_where,WHERE,0.0077,0.0009,1.0,0.002,0.0022,10000.0,log,select,0.004,0.0023,0.0
2238,MariaDB,Aria,4.0,clients_100000_all,clients_100000_all,ALL,0.0769,0.0016,100000.0,0.0092,0.0039,100000.0,log,select,0.057,0.0044,1.0
2239,MariaDB,Aria,4.0,clients_100000_where,clients_100000_where,WHERE,0.0061,0.0008,1.0,0.0029,0.0025,100000.0,log,select,0.0026,0.0025,1.0
2240,MariaDB,Aria,4.0,clients_100000_all,clients_100000_all,ALL,0.0789,0.0037,100000.0,0.0091,0.0036,100000.0,log,select,0.0573,0.0059,0.0
2241,MariaDB,Aria,4.0,clients_100000_where,clients_100000_where,WHERE,0.0167,0.0008,1.0,0.0021,0.0024,100000.0,log,select,0.0033,0.0022,0.0
2242,MariaDB,Aria,4.0,clients_1000000_all,clients_1000000_all,ALL,0.7563,0.0399,1000000.0,0.0922,0.0151,1000000.0,log,select,0.527,0.0453,1.0
2243,MariaDB,Aria,4.0,clients_1000000_where,clients_1000000_where,WHERE,0.0058,0.0007,1.0,0.0022,0.0023,1000000.0,log,select,0.0031,0.0021,1.0
2244,MariaDB,Aria,4.0,clients_1000000_all,clients_1000000_all,ALL,0.7425,0.0342,1000000.0,0.0981,0.0161,1000000.0,log,select,0.5094,0.0347,0.0
2245,MariaDB,Aria,4.0,clients_1000000_where,clients_1000000_where,WHERE,0.1127,0.0014,1.0,0.0023,0.0021,1000000.0,log,select,0.0037,0.0025,0.0
2246,MariaDB,Aria,1.0,employees_1000000_all,employees_1000000_all,ALL,9.8042,0.0735,1000000.0,0.1997,0.0247,1000000.0,window_function,select,0.8221,0.0365,0.0
2247,MariaDB,Aria,1.0,employees_100000_all,employees_100000_all,ALL,0.8807,0.0177,100000.0,0.0174,0.0087,100000.0,window_function,select,0.0797,0.01,0.0
2248,MariaDB,Aria,1.0,employees_10000_all,employees_10000_all,ALL,0.0421,0.0071,10000.0,0.0036,0.0029,10000.0,window_function,select,0.0102,0.0027,0.0
2249,MariaDB,Aria,1.0,employees_1000_all,employees_1000_all,ALL,0.0088,0.0062,1000.0,0.0031,0.0024,1000.0,window_function,select,0.0029,0.0025,0.0
2250,MariaDB,Aria,1.0,employees_100_all,employees_100_all,ALL,0.006,0.0007,100.0,0.002,0.0022,100.0,window_function,select,0.0033,0.0025,0.0
2251,MariaDB,Aria,1.0,employees_10_all,employees_10_all,ALL,0.0053,0.005,10.0,0.0023,0.0021,10.0,window_function,select,0.0025,0.0025,0.0
2252,MariaDB,Aria,1.0,employees_1_all,employees_1_all,ALL,0.0055,0.0077,1.0,0.0017,0.0021,1.0,window_function,select,0.0035,0.0024,0.0
2253,MariaDB,Aria,1.0,employees_base_all,employees_base_all,ALL,216.0662,10.3031,10000000.0,2.5611,0.1026,10000000.0,window_function,select,8.5638,0.42,0.0
2254,MariaDB,Aria,2.0,employees_1000000_all,employees_1000000_all,ALL,9.4134,0.0611,1000000.0,0.1794,0.0367,1000000.0,window_function,select,0.7929,0.0564,0.0
2255,MariaDB,Aria,2.0,employees_100000_all,employees_100000_all,ALL,0.8318,0.0189,100000.0,0.0157,0.0091,100000.0,window_function,select,0.075,0.0079,0.0
2256,MariaDB,Aria,2.0,employees_10000_all,employees_10000_all,ALL,0.0363,0.0006,10000.0,0.0028,0.003,10000.0,window_function,select,0.0106,0.003,0.0
2257,MariaDB,Aria,2.0,employees_1000_all,employees_1000_all,ALL,0.0095,0.0009,1000.0,0.0016,0.0024,1000.0,window_function,select,0.0045,0.0023,0.0
2258,MariaDB,Aria,2.0,employees_100_all,employees_100_all,ALL,0.0059,0.0009,100.0,0.0011,0.002,100.0,window_function,select,0.0045,0.0023,0.0
2259,MariaDB,Aria,2.0,employees_10_all,employees_10_all,ALL,0.0053,0.0006,10.0,0.0019,0.002,10.0,window_function,select,0.0031,0.0024,0.0
2260,MariaDB,Aria,2.0,employees_1_all,employees_1_all,ALL,0.0056,0.001,1.0,0.0024,0.0024,1.0,window_function,select,0.0031,0.0023,0.0
2261,MariaDB,Aria,2.0,employees_base_all,employees_base_all,ALL,200.9382,12.5073,10000000.0,2.4626,0.1074,10000000.0,window_function,select,8.9849,0.5315,0.0
2262,MariaDB,Aria,4.0,employees_1000000_all,employees_1000000_all,ALL,9.4209,0.3925,1000000.0,0.1824,0.0251,1000000.0,window_function,select,0.8016,0.0497,0.0
2263,MariaDB,Aria,4.0,employees_100000_all,employees_100000_all,ALL,0.8448,0.0178,100000.0,0.0225,0.0048,100000.0,window_function,select,0.0722,0.0078,0.0
2264,MariaDB,Aria,4.0,employees_10000_all,employees_10000_all,ALL,0.0363,0.0011,10000.0,0.0051,0.003,10000.0,window_function,select,0.0088,0.0032,0.0
2265,MariaDB,Aria,4.0,employees_1000_all,employees_1000_all,ALL,0.0095,0.001,1000.0,0.0038,0.0027,1000.0,window_function,select,0.0029,0.0032,0.0
2266,MariaDB,Aria,4.0,employees_100_all,employees_100_all,ALL,0.0065,0.0009,100.0,0.0018,0.0021,100.0,window_function,select,0.0037,0.0023,0.0
2267,MariaDB,Aria,4.0,employees_10_all,employees_10_all,ALL,0.0058,0.0007,10.0,0.0026,0.002,10.0,window_function,select,0.0027,0.0024,0.0
2268,MariaDB,Aria,4.0,employees_1_all,employees_1_all,ALL,0.0058,0.0007,1.0,0.0021,0.0023,1.0,window_function,select,0.003,0.0023,0.0
2269,MariaDB,Aria,4.0,employees_base_all,employees_base_all,ALL,204.5802,11.4037,10000000.0,2.5679,0.1302,10000000.0,window_function,select,8.4329,0.3834,0.0
2270,Oracle,Oracle,1.0,,,,0.3249,0.5851,,0.0095,0.0037,,create,create,0.0116,0.0036,
2271,Oracle,Oracle,2.0,,,,0.1126,0.1363,,0.0071,0.0041,,create,create,0.0129,0.0043,
2272,Oracle,Oracle,4.0,,,,0.3341,0.8622,,0.0073,0.004,,create,create,0.014,0.0045,
2273,Oracle,Oracle,1.0,clients_1000000_all,clients_1000000_all,ALL,6.1571,0.7055,361802.0,1.3119,0.0773,1000000.0,group_by_order,select,2.1991,0.0663,1.0
2274,Oracle,Oracle,1.0,clients_1000000_all,clients_1000000_all,ALL,6.0154,0.0843,361802.0,1.3411,0.0515,1000000.0,group_by_order,select,2.1626,0.059,0.0
2275,Oracle,Oracle,1.0,clients_100000_all,clients_100000_all,ALL,1.1876,0.0188,72478.0,0.2571,0.033,100000.0,group_by_order,select,0.456,0.0376,1.0
2276,Oracle,Oracle,1.0,clients_100000_all,clients_100000_all,ALL,1.179,0.0243,72478.0,0.2534,0.0264,100000.0,group_by_order,select,0.4597,0.0266,0.0
2277,Oracle,Oracle,1.0,clients_10000_all,clients_10000_all,ALL,0.1952,0.0091,9384.0,0.0442,0.0144,10000.0,group_by_order,select,0.0666,0.0148,1.0
2278,Oracle,Oracle,1.0,clients_10000_all,clients_10000_all,ALL,0.1935,0.0122,9384.0,0.0435,0.0125,10000.0,group_by_order,select,0.0659,0.0132,0.0
2279,Oracle,Oracle,1.0,clients_1000_all,clients_1000_all,ALL,0.0601,0.009,989.0,0.011,0.007,1000.0,group_by_order,select,0.0167,0.0073,1.0
2280,Oracle,Oracle,1.0,clients_1000_all,clients_1000_all,ALL,0.0596,0.0089,989.0,0.0109,0.0056,1000.0,group_by_order,select,0.0169,0.0053,0.0
2281,Oracle,Oracle,1.0,clients_100_all,clients_100_all,ALL,0.046,0.0078,100.0,0.0081,0.0056,100.0,group_by_order,select,0.0109,0.006,1.0
2282,Oracle,Oracle,1.0,clients_100_all,clients_100_all,ALL,0.0465,0.0085,100.0,0.0074,0.0048,100.0,group_by_order,select,0.0118,0.0051,0.0
2283,Oracle,Oracle,1.0,clients_10_all,clients_10_all,ALL,0.0468,0.008,10.0,0.0041,0.0051,10.0,group_by_order,select,0.0142,0.005,1.0
2284,Oracle,Oracle,1.0,clients_10_all,clients_10_all,ALL,0.0431,0.0078,10.0,0.0063,0.0045,10.0,group_by_order,select,0.0119,0.0045,0.0
2285,Oracle,Oracle,1.0,clients_1_all,clients_1_all,ALL,0.0442,0.0077,1.0,0.0086,0.0035,1.0,group_by_order,select,0.0097,0.0031,1.0
2286,Oracle,Oracle,1.0,clients_1_all,clients_1_all,ALL,0.0457,0.0092,1.0,0.0058,0.0032,1.0,group_by_order,select,0.0133,0.0035,0.0
2287,Oracle,Oracle,1.0,clients_base_all,clients_base_all,ALL,19.0979,0.1996,923828.0,3.3444,0.0935,10000000.0,group_by_order,select,5.5474,0.0908,1.0
2288,Oracle,Oracle,1.0,clients_base_all,clients_base_all,ALL,18.8996,0.2492,923828.0,3.4015,0.135,10000000.0,group_by_order,select,5.4995,0.164,0.0
2289,Oracle,Oracle,2.0,clients_1000000_all,clients_1000000_all,ALL,4.789,0.0216,361802.0,1.3212,0.0549,1000000.0,group_by_order,select,2.1673,0.0624,1.0
2290,Oracle,Oracle,2.0,clients_1000000_all,clients_1000000_all,ALL,4.7745,0.0804,361802.0,1.3165,0.0602,1000000.0,group_by_order,select,2.1868,0.07,0.0
2291,Oracle,Oracle,2.0,clients_100000_all,clients_100000_all,ALL,0.9463,0.0156,72478.0,0.2859,0.0248,100000.0,group_by_order,select,0.4345,0.0277,1.0
2292,Oracle,Oracle,2.0,clients_100000_all,clients_100000_all,ALL,0.9539,0.0187,72478.0,0.2805,0.0323,100000.0,group_by_order,select,0.4414,0.0337,0.0
2293,Oracle,Oracle,2.0,clients_10000_all,clients_10000_all,ALL,0.154,0.0029,9384.0,0.0412,0.0102,10000.0,group_by_order,select,0.0698,0.0105,1.0
2294,Oracle,Oracle,2.0,clients_10000_all,clients_10000_all,ALL,0.1534,0.0028,9384.0,0.0386,0.0107,10000.0,group_by_order,select,0.0687,0.0115,0.0
2295,Oracle,Oracle,2.0,clients_1000_all,clients_1000_all,ALL,0.0531,0.0038,989.0,0.0113,0.0045,1000.0,group_by_order,select,0.0187,0.0039,1.0
2296,Oracle,Oracle,2.0,clients_1000_all,clients_1000_all,ALL,0.0513,0.0016,989.0,0.0137,0.0047,1000.0,group_by_order,select,0.0151,0.0049,0.0
2297,Oracle,Oracle,2.0,clients_100_all,clients_100_all,ALL,0.0399,0.0018,100.0,0.0077,0.0044,100.0,group_by_order,select,0.0121,0.0047,1.0
2298,Oracle,Oracle,2.0,clients_100_all,clients_100_all,ALL,0.0396,0.0011,100.0,0.0082,0.0051,100.0,group_by_order,select,0.0115,0.0051,0.0
2299,Oracle,Oracle,2.0,clients_10_all,clients_10_all,ALL,0.0386,0.0011,10.0,0.0059,0.0049,10.0,group_by_order,select,0.0129,0.0049,1.0
2300,Oracle,Oracle,2.0,clients_10_all,clients_10_all,ALL,0.0392,0.0007,10.0,0.0109,0.0041,10.0,group_by_order,select,0.0084,0.0041,0.0
2301,Oracle,Oracle,2.0,clients_1_all,clients_1_all,ALL,0.0385,0.0013,1.0,0.0101,0.0041,1.0,group_by_order,select,0.0082,0.0043,1.0
2302,Oracle,Oracle,2.0,clients_1_all,clients_1_all,ALL,0.0384,0.0007,1.0,0.0064,0.0054,1.0,group_by_order,select,0.0126,0.0056,0.0
2303,Oracle,Oracle,2.0,clients_base_all,clients_base_all,ALL,15.7249,0.1173,923828.0,3.3517,0.1068,10000000.0,group_by_order,select,5.517,0.1019,1.0
2304,Oracle,Oracle,2.0,clients_base_all,clients_base_all,ALL,15.7261,0.5262,923828.0,3.2954,0.0964,10000000.0,group_by_order,select,5.5281,0.1007,0.0
2305,Oracle,Oracle,4.0,clients_1000000_all,clients_1000000_all,ALL,4.7594,0.029,361802.0,1.3237,0.0724,1000000.0,group_by_order,select,2.1472,0.0685,1.0
2306,Oracle,Oracle,4.0,clients_1000000_all,clients_1000000_all,ALL,4.7573,0.0277,361802.0,1.3339,0.0633,1000000.0,group_by_order,select,2.1422,0.0603,0.0
2307,Oracle,Oracle,4.0,clients_100000_all,clients_100000_all,ALL,0.9314,0.0076,72478.0,0.2667,0.031,100000.0,group_by_order,select,0.4401,0.0317,1.0
2308,Oracle,Oracle,4.0,clients_100000_all,clients_100000_all,ALL,0.9361,0.0097,72478.0,0.2693,0.0258,100000.0,group_by_order,select,0.4411,0.0243,0.0
2309,Oracle,Oracle,4.0,clients_10000_all,clients_10000_all,ALL,0.1511,0.0031,9384.0,0.0418,0.0109,10000.0,group_by_order,select,0.0659,0.0102,1.0
2310,Oracle,Oracle,4.0,clients_10000_all,clients_10000_all,ALL,0.1544,0.002,9384.0,0.0425,0.0063,10000.0,group_by_order,select,0.0654,0.0067,0.0
2311,Oracle,Oracle,4.0,clients_1000_all,clients_1000_all,ALL,0.0509,0.0015,989.0,0.0104,0.0056,1000.0,group_by_order,select,0.0173,0.0056,1.0
2312,Oracle,Oracle,4.0,clients_1000_all,clients_1000_all,ALL,0.0511,0.0014,989.0,0.0113,0.0046,1000.0,group_by_order,select,0.0173,0.005,0.0
2313,Oracle,Oracle,4.0,clients_100_all,clients_100_all,ALL,0.039,0.0014,100.0,0.0073,0.0039,100.0,group_by_order,select,0.0117,0.0038,1.0
2314,Oracle,Oracle,4.0,clients_100_all,clients_100_all,ALL,0.0398,0.0008,100.0,0.0059,0.0037,100.0,group_by_order,select,0.013,0.0038,0.0
2315,Oracle,Oracle,4.0,clients_10_all,clients_10_all,ALL,0.0376,0.001,10.0,0.0098,0.0052,10.0,group_by_order,select,0.0081,0.0052,1.0
2316,Oracle,Oracle,4.0,clients_10_all,clients_10_all,ALL,0.0381,0.0011,10.0,0.0075,0.0036,10.0,group_by_order,select,0.0102,0.0034,0.0
2317,Oracle,Oracle,4.0,clients_1_all,clients_1_all,ALL,0.0379,0.001,1.0,0.0066,0.0039,1.0,group_by_order,select,0.0112,0.0039,1.0
2318,Oracle,Oracle,4.0,clients_1_all,clients_1_all,ALL,0.0382,0.0012,1.0,0.0083,0.0035,1.0,group_by_order,select,0.0099,0.0033,0.0
2319,Oracle,Oracle,4.0,clients_base_all,clients_base_all,ALL,15.6621,0.5561,923828.0,3.3612,0.1157,10000000.0,group_by_order,select,5.4269,0.1138,1.0
2320,Oracle,Oracle,4.0,clients_base_all,clients_base_all,ALL,15.6854,0.1154,923828.0,3.3776,0.0912,10000000.0,group_by_order,select,5.3589,0.0995,0.0
2321,Oracle,Oracle,1.0,,clients,ALL,10.9183,0.844,10000000.0,1.3051,0.1269,10000000.0,import,import,5.2287,0.0787,0.0
2322,Oracle,Oracle,1.0,,clients_1,ALL,0.0846,0.1128,1.0,0.0121,0.0051,1.0,import,import,0.0126,0.0051,0.0
2323,Oracle,Oracle,1.0,,clients_10,ALL,0.0826,0.0046,10.0,0.0111,0.0036,10.0,import,import,0.0131,0.0036,0.0
2324,Oracle,Oracle,1.0,,clients_100,ALL,0.0839,0.6182,100.0,0.0107,0.0042,100.0,import,import,0.0144,0.0042,0.0
2325,Oracle,Oracle,1.0,,clients_1000,ALL,0.0895,0.0073,1000.0,0.0128,0.0036,1000.0,import,import,0.0123,0.0039,0.0
2326,Oracle,Oracle,1.0,,clients_10000,ALL,0.0902,0.0061,10000.0,0.0124,0.0051,10000.0,import,import,0.0194,0.005,0.0
2327,Oracle,Oracle,1.0,,clients_100000,ALL,0.194,0.595,100000.0,0.0267,0.0055,100000.0,import,import,0.0632,0.005,0.0
2328,Oracle,Oracle,1.0,,clients_1000000,ALL,1.2124,0.8241,1000000.0,0.1536,0.02,1000000.0,import,import,0.5224,0.0215,0.0
2329,Oracle,Oracle,2.0,,clients,ALL,9.7172,1.1533,10000000.0,1.2307,0.0922,10000000.0,import,import,5.1787,0.0562,0.0
2330,Oracle,Oracle,2.0,,clients_1,ALL,0.0864,0.1236,1.0,0.0121,0.0049,1.0,import,import,0.0119,0.0041,0.0
2331,Oracle,Oracle,2.0,,clients_10,ALL,0.0831,0.2806,10.0,0.0109,0.0056,10.0,import,import,0.0134,0.005,0.0
2332,Oracle,Oracle,2.0,,clients_100,ALL,0.0826,0.0195,100.0,0.0077,0.0051,100.0,import,import,0.0167,0.0057,0.0
