,database,engine,test_name,test_type,cpus,indexed_table,was_indexed,result_size,query,query_type,table_size,real,user,sys
19883,Postgres,Postgres,joins,select,2,companies,True,3,three_joins_where,WHERE,,0.035,0.015,0.01
19884,Postgres,Postgres,joins,select,2,companies,True,3,three_joins_where,WHERE,,0.035,0.019,0.005
19885,Postgres,Postgres,joins,select,2,companies,True,10000000,two_joins,WHERE,,72.315,56.817,3.948
19886,Postgres,Postgres,joins,select,2,companies,True,10000000,two_joins,WHERE,,72.417,56.846,4.137
19887,Postgres,Postgres,joins,select,2,companies,True,10000000,two_joins,WHERE,,74.569,58.755,4.034
19888,Postgres,Postgres,joins,select,2,companies,True,10000000,two_joins,WHERE,,75.029,59.171,4.026
19889,Postgres,Postgres,joins,select,2,companies,True,10000000,two_joins,WHERE,,72.277,56.823,3.946
19890,Postgres,Postgres,joins,select,2,companies,True,10000000,two_joins,WHERE,,72.383,56.852,4.14
19891,Postgres,Postgres,joins,select,2,companies,True,10000000,two_joins,WHERE,,72.902,57.307,4.014
19892,Postgres,Postgres,joins,select,2,companies,True,10000000,two_joins,WHERE,,72.943,57.289,4.244
19893,Postgres,Postgres,joins,select,2,companies,True,10000000,two_joins,WHERE,,72.995,57.682,3.95
19894,Postgres,Postgres,joins,select,2,companies,True,10000000,two_joins,WHERE,,72.708,56.815,4.293
19895,Postgres,Postgres,joins,select,2,companies,True,1,two_joins_where,WHERE,,0.031,0.017,0.008
19896,Postgres,Postgres,joins,select,2,companies,True,1,two_joins_where,WHERE,,0.032,0.025,0.0
19897,Postgres,Postgres,joins,select,2,companies,True,1,two_joins_where,WHERE,,0.033,0.026,0.0
19898,Postgres,Postgres,joins,select,2,companies,True,1,two_joins_where,WHERE,,0.034,0.024,0.005
19899,Postgres,Postgres,joins,select,2,companies,True,1,two_joins_where,WHERE,,0.032,0.021,0.004
19900,Postgres,Postgres,joins,select,2,companies,True,1,two_joins_where,WHERE,,0.031,0.014,0.011
19901,Postgres,Postgres,joins,select,2,companies,True,1,two_joins_where,WHERE,,0.03,0.019,0.005
19902,Postgres,Postgres,joins,select,2,companies,True,1,two_joins_where,WHERE,,0.031,0.022,0.004
19903,Postgres,Postgres,joins,select,2,companies,True,1,two_joins_where,WHERE,,0.031,0.021,0.003
19904,Postgres,Postgres,joins,select,2,companies,True,1,two_joins_where,WHERE,,0.031,0.021,0.003
19905,Postgres,Postgres,joins,select,2,companies,False,10000000,one_join,WHERE,,54.602,43.543,3.074
19906,Postgres,Postgres,joins,select,2,companies,False,10000000,one_join,WHERE,,54.338,43.339,3.053
19907,Postgres,Postgres,joins,select,2,companies,False,10000000,one_join,WHERE,,54.602,43.589,3.232
19908,Postgres,Postgres,joins,select,2,companies,False,10000000,one_join,WHERE,,54.501,43.711,3.153
19909,Postgres,Postgres,joins,select,2,companies,False,10000000,one_join,WHERE,,54.302,43.415,3.031
19910,Postgres,Postgres,joins,select,2,companies,False,10000000,one_join,WHERE,,58.804,47.625,3.48
19911,Postgres,Postgres,joins,select,2,companies,False,10000000,one_join,WHERE,,54.254,43.468,3.06
19912,Postgres,Postgres,joins,select,2,companies,False,10000000,one_join,WHERE,,54.832,43.858,3.099
19913,Postgres,Postgres,joins,select,2,companies,False,10000000,one_join,WHERE,,54.02,42.749,3.328
19914,Postgres,Postgres,joins,select,2,companies,False,10000000,one_join,WHERE,,54.125,43.298,3.033
19915,Postgres,Postgres,joins,select,2,companies,False,1,one_join_where,WHERE,,0.03,0.019,0.005
19916,Postgres,Postgres,joins,select,2,companies,False,1,one_join_where,WHERE,,0.032,0.02,0.004
19917,Postgres,Postgres,joins,select,2,companies,False,1,one_join_where,WHERE,,0.031,0.012,0.012
19918,Postgres,Postgres,joins,select,2,companies,False,1,one_join_where,WHERE,,0.03,0.017,0.007
19919,Postgres,Postgres,joins,select,2,companies,False,1,one_join_where,WHERE,,0.03,0.012,0.012
19920,Postgres,Postgres,joins,select,2,companies,False,1,one_join_where,WHERE,,0.03,0.016,0.008
19921,Postgres,Postgres,joins,select,2,companies,False,1,one_join_where,WHERE,,0.031,0.019,0.005
19922,Postgres,Postgres,joins,select,2,companies,False,1,one_join_where,WHERE,,0.03,0.019,0.005
19923,Postgres,Postgres,joins,select,2,companies,False,1,one_join_where,WHERE,,0.031,0.02,0.004
19924,Postgres,Postgres,joins,select,2,companies,False,1,one_join_where,WHERE,,0.03,0.019,0.005
19925,Postgres,Postgres,joins,select,2,companies,False,100000,three_joins,WHERE,,2.666,0.708,0.06
19926,Postgres,Postgres,joins,select,2,companies,False,100000,three_joins,WHERE,,2.68,0.664,0.092
19927,Postgres,Postgres,joins,select,2,companies,False,100000,three_joins,WHERE,,2.695,0.746,0.052
19928,Postgres,Postgres,joins,select,2,companies,False,100000,three_joins,WHERE,,2.696,0.701,0.062
19929,Postgres,Postgres,joins,select,2,companies,False,100000,three_joins,WHERE,,2.654,0.677,0.08
19930,Postgres,Postgres,joins,select,2,companies,False,100000,three_joins,WHERE,,2.664,0.732,0.059
19931,Postgres,Postgres,joins,select,2,companies,False,100000,three_joins,WHERE,,2.684,0.688,0.075
19932,Postgres,Postgres,joins,select,2,companies,False,100000,three_joins,WHERE,,2.686,0.694,0.065
19933,Postgres,Postgres,joins,select,2,companies,False,100000,three_joins,WHERE,,2.726,0.72,0.066
19934,Postgres,Postgres,joins,select,2,companies,False,100000,three_joins,WHERE,,2.68,0.711,0.06
19935,Postgres,Postgres,joins,select,2,companies,False,3,three_joins_where,WHERE,,0.034,0.021,0.004
19936,Postgres,Postgres,joins,select,2,companies,False,3,three_joins_where,WHERE,,0.034,0.021,0.003
19937,Postgres,Postgres,joins,select,2,companies,False,3,three_joins_where,WHERE,,0.034,0.016,0.008
19938,Postgres,Postgres,joins,select,2,companies,False,3,three_joins_where,WHERE,,0.034,0.023,0.0
19939,Postgres,Postgres,joins,select,2,companies,False,3,three_joins_where,WHERE,,0.034,0.019,0.005
19940,Postgres,Postgres,joins,select,2,companies,False,3,three_joins_where,WHERE,,0.035,0.021,0.004
19941,Postgres,Postgres,joins,select,2,companies,False,3,three_joins_where,WHERE,,0.034,0.017,0.007
19942,Postgres,Postgres,joins,select,2,companies,False,3,three_joins_where,WHERE,,0.033,0.012,0.012
19943,Postgres,Postgres,joins,select,2,companies,False,3,three_joins_where,WHERE,,0.036,0.025,0.0
19944,Postgres,Postgres,joins,select,2,companies,False,3,three_joins_where,WHERE,,0.035,0.008,0.016
19945,Postgres,Postgres,joins,select,2,companies,False,10000000,two_joins,WHERE,,73.31700000000001,57.401,4.087
19946,Postgres,Postgres,joins,select,2,companies,False,10000000,two_joins,WHERE,,72.694,57.145,3.941
19947,Postgres,Postgres,joins,select,2,companies,False,10000000,two_joins,WHERE,,72.596,57.175,4.013
19948,Postgres,Postgres,joins,select,2,companies,False,10000000,two_joins,WHERE,,79.5,64.069,4.047
19949,Postgres,Postgres,joins,select,2,companies,False,10000000,two_joins,WHERE,,73.118,57.797,4.11
19950,Postgres,Postgres,joins,select,2,companies,False,10000000,two_joins,WHERE,,74.906,59.528,3.903
19951,Postgres,Postgres,joins,select,2,companies,False,10000000,two_joins,WHERE,,73.089,57.628,4.166
19952,Postgres,Postgres,joins,select,2,companies,False,10000000,two_joins,WHERE,,72.408,57.077,3.849
19953,Postgres,Postgres,joins,select,2,companies,False,10000000,two_joins,WHERE,,72.749,57.507,4.031
19954,Postgres,Postgres,joins,select,2,companies,False,10000000,two_joins,WHERE,,72.603,56.971,4.178
19955,Postgres,Postgres,joins,select,2,companies,False,1,two_joins_where,WHERE,,0.032,0.021,0.004
19956,Postgres,Postgres,joins,select,2,companies,False,1,two_joins_where,WHERE,,0.03,0.02,0.003
19957,Postgres,Postgres,joins,select,2,companies,False,1,two_joins_where,WHERE,,0.032,0.017,0.007
19958,Postgres,Postgres,joins,select,2,companies,False,1,two_joins_where,WHERE,,0.03,0.018,0.005
19959,Postgres,Postgres,joins,select,2,companies,False,1,two_joins_where,WHERE,,0.032,0.021,0.004
19960,Postgres,Postgres,joins,select,2,companies,False,1,two_joins_where,WHERE,,0.031,0.019,0.005
19961,Postgres,Postgres,joins,select,2,companies,False,1,two_joins_where,WHERE,,0.032,0.016,0.008
19962,Postgres,Postgres,joins,select,2,companies,False,1,two_joins_where,WHERE,,0.032,0.012,0.012
19963,Postgres,Postgres,joins,select,2,companies,False,1,two_joins_where,WHERE,,0.03,0.017,0.007
19964,Postgres,Postgres,joins,select,2,companies,False,1,two_joins_where,WHERE,,0.032,0.021,0.004
19965,Postgres,Postgres,joins,select,2,orders,True,10000000,one_join,WHERE,,54.558,43.602,3.03
19966,Postgres,Postgres,joins,select,2,orders,True,10000000,one_join,WHERE,,54.377,43.501,3.078
19967,Postgres,Postgres,joins,select,2,orders,True,10000000,one_join,WHERE,,54.445,43.388,3.171
19968,Postgres,Postgres,joins,select,2,orders,True,10000000,one_join,WHERE,,54.637,43.812,3.09
19969,Postgres,Postgres,joins,select,2,orders,True,10000000,one_join,WHERE,,54.079,43.056,3.207
19970,Postgres,Postgres,joins,select,2,orders,True,10000000,one_join,WHERE,,54.251,43.217,3.003
19971,Postgres,Postgres,joins,select,2,orders,True,10000000,one_join,WHERE,,54.655,43.437,3.286
19972,Postgres,Postgres,joins,select,2,orders,True,10000000,one_join,WHERE,,54.628,43.51,3.178
19973,Postgres,Postgres,joins,select,2,orders,True,10000000,one_join,WHERE,,54.073,43.041,3.044
19974,Postgres,Postgres,joins,select,2,orders,True,10000000,one_join,WHERE,,64.129,45.162,2.891
19975,Postgres,Postgres,joins,select,2,orders,True,1,one_join_where,WHERE,,0.031,0.021,0.004
19976,Postgres,Postgres,joins,select,2,orders,True,1,one_join_where,WHERE,,0.032,0.022,0.003
19977,Postgres,Postgres,joins,select,2,orders,True,1,one_join_where,WHERE,,0.032,0.017,0.008
19978,Postgres,Postgres,joins,select,2,orders,True,1,one_join_where,WHERE,,0.03,0.019,0.005
19979,Postgres,Postgres,joins,select,2,orders,True,1,one_join_where,WHERE,,0.032,0.015,0.01
19980,Postgres,Postgres,joins,select,2,orders,True,1,one_join_where,WHERE,,0.032,0.018,0.007
19981,Postgres,Postgres,joins,select,2,orders,True,1,one_join_where,WHERE,,0.03,0.017,0.008
19982,Postgres,Postgres,joins,select,2,orders,True,1,one_join_where,WHERE,,0.032,0.018,0.007
19983,Postgres,Postgres,joins,select,2,orders,True,1,one_join_where,WHERE,,0.031,0.018,0.007
19984,Postgres,Postgres,joins,select,2,orders,True,1,one_join_where,WHERE,,0.031,0.017,0.007
19985,Postgres,Postgres,joins,select,2,orders,True,100000,three_joins,WHERE,,2.68,0.728,0.043
19986,Postgres,Postgres,joins,select,2,orders,True,100000,three_joins,WHERE,,2.694,0.718,0.047
19987,Postgres,Postgres,joins,select,2,orders,True,100000,three_joins,WHERE,,2.64,0.695,0.062
19988,Postgres,Postgres,joins,select,2,orders,True,100000,three_joins,WHERE,,2.702,0.723,0.035
19989,Postgres,Postgres,joins,select,2,orders,True,100000,three_joins,WHERE,,2.708,0.693,0.068
19990,Postgres,Postgres,joins,select,2,orders,True,100000,three_joins,WHERE,,2.699,0.682,0.075
19991,Postgres,Postgres,joins,select,2,orders,True,100000,three_joins,WHERE,,2.706,0.721,0.036
19992,Postgres,Postgres,joins,select,2,orders,True,100000,three_joins,WHERE,,2.634,0.697,0.068
19993,Postgres,Postgres,joins,select,2,orders,True,100000,three_joins,WHERE,,2.666,0.708,0.046
19994,Postgres,Postgres,joins,select,2,orders,True,100000,three_joins,WHERE,,2.704,0.684,0.079
19995,Postgres,Postgres,joins,select,2,orders,True,3,three_joins_where,WHERE,,0.029,0.013,0.012
19996,Postgres,Postgres,joins,select,2,orders,True,3,three_joins_where,WHERE,,0.028,0.017,0.008
19997,Postgres,Postgres,joins,select,2,orders,True,3,three_joins_where,WHERE,,0.03,0.02,0.005
19998,Postgres,Postgres,joins,select,2,orders,True,3,three_joins_where,WHERE,,0.03,0.017,0.009
19999,Postgres,Postgres,joins,select,2,orders,True,3,three_joins_where,WHERE,,0.028,0.021,0.004
20000,Postgres,Postgres,joins,select,2,orders,True,3,three_joins_where,WHERE,,0.028,0.016,0.008
20001,Postgres,Postgres,joins,select,2,orders,True,3,three_joins_where,WHERE,,0.029,0.013,0.013
20002,Postgres,Postgres,joins,select,2,orders,True,3,three_joins_where,WHERE,,0.029,0.015,0.01
20003,Postgres,Postgres,joins,select,2,orders,True,3,three_joins_where,WHERE,,0.027,0.016,0.008
20004,Postgres,Postgres,joins,select,2,orders,True,3,three_joins_where,WHERE,,0.027,0.02,0.004
20005,Postgres,Postgres,joins,select,2,orders,True,10000000,two_joins,WHERE,,73.301,57.677,4.0
20006,Postgres,Postgres,joins,select,2,orders,True,10000000,two_joins,WHERE,,73.069,57.771,4.057
20007,Postgres,Postgres,joins,select,2,orders,True,10000000,two_joins,WHERE,,72.483,57.057,3.882
20008,Postgres,Postgres,joins,select,2,orders,True,10000000,two_joins,WHERE,,72.293,56.711,4.075
20009,Postgres,Postgres,joins,select,2,orders,True,10000000,two_joins,WHERE,,73.179,57.469,4.026
20010,Postgres,Postgres,joins,select,2,orders,True,10000000,two_joins,WHERE,,72.672,57.285,3.983
20011,Postgres,Postgres,joins,select,2,orders,True,10000000,two_joins,WHERE,,72.702,57.449,3.993
20012,Postgres,Postgres,joins,select,2,orders,True,10000000,two_joins,WHERE,,72.961,57.472,3.94
20013,Postgres,Postgres,joins,select,2,orders,True,10000000,two_joins,WHERE,,72.581,57.036,4.48
20014,Postgres,Postgres,joins,select,2,orders,True,10000000,two_joins,WHERE,,73.17699999999999,57.501,4.288
20015,Postgres,Postgres,joins,select,2,orders,True,1,two_joins_where,WHERE,,0.03,0.024,0.0
20016,Postgres,Postgres,joins,select,2,orders,True,1,two_joins_where,WHERE,,0.031,0.021,0.003
20017,Postgres,Postgres,joins,select,2,orders,True,1,two_joins_where,WHERE,,0.032,0.017,0.008
20018,Postgres,Postgres,joins,select,2,orders,True,1,two_joins_where,WHERE,,0.03,0.014,0.01
20019,Postgres,Postgres,joins,select,2,orders,True,1,two_joins_where,WHERE,,0.031,0.014,0.01
20020,Postgres,Postgres,joins,select,2,orders,True,1,two_joins_where,WHERE,,0.031,0.019,0.005
20021,Postgres,Postgres,joins,select,2,orders,True,1,two_joins_where,WHERE,,0.031,0.02,0.005
20022,Postgres,Postgres,joins,select,2,orders,True,1,two_joins_where,WHERE,,0.032,0.016,0.008
20023,Postgres,Postgres,joins,select,2,orders,True,1,two_joins_where,WHERE,,0.031,0.02,0.005
20024,Postgres,Postgres,joins,select,2,orders,True,1,two_joins_where,WHERE,,0.031,0.02,0.005
20025,Postgres,Postgres,joins,select,2,orders,False,10000000,one_join,WHERE,,55.987,44.977,3.084
20026,Postgres,Postgres,joins,select,2,orders,False,10000000,one_join,WHERE,,54.05,43.141,3.174
20027,Postgres,Postgres,joins,select,2,orders,False,10000000,one_join,WHERE,,54.606,43.446,3.189
20028,Postgres,Postgres,joins,select,2,orders,False,10000000,one_join,WHERE,,54.68,43.598,3.069
20029,Postgres,Postgres,joins,select,2,orders,False,10000000,one_join,WHERE,,54.58,43.741,3.114
20030,Postgres,Postgres,joins,select,2,orders,False,10000000,one_join,WHERE,,54.72,43.409,3.22
20031,Postgres,Postgres,joins,select,2,orders,False,10000000,one_join,WHERE,,54.604,43.663,3.172
20032,Postgres,Postgres,joins,select,2,orders,False,10000000,one_join,WHERE,,54.573,43.627,3.234
20033,Postgres,Postgres,joins,select,2,orders,False,10000000,one_join,WHERE,,58.163,43.078,3.14
20034,Postgres,Postgres,joins,select,2,orders,False,10000000,one_join,WHERE,,55.838,45.106,2.911
20035,Postgres,Postgres,joins,select,2,orders,False,1,one_join_where,WHERE,,0.031,0.021,0.004
20036,Postgres,Postgres,joins,select,2,orders,False,1,one_join_where,WHERE,,0.031,0.021,0.004
20037,Postgres,Postgres,joins,select,2,orders,False,1,one_join_where,WHERE,,0.03,0.021,0.003
20038,Postgres,Postgres,joins,select,2,orders,False,1,one_join_where,WHERE,,0.032,0.017,0.008
20039,Postgres,Postgres,joins,select,2,orders,False,1,one_join_where,WHERE,,0.032,0.014,0.01
20040,Postgres,Postgres,joins,select,2,orders,False,1,one_join_where,WHERE,,0.032,0.021,0.004
20041,Postgres,Postgres,joins,select,2,orders,False,1,one_join_where,WHERE,,0.031,0.022,0.004
20042,Postgres,Postgres,joins,select,2,orders,False,1,one_join_where,WHERE,,0.031,0.02,0.005
20043,Postgres,Postgres,joins,select,2,orders,False,1,one_join_where,WHERE,,0.03,0.019,0.005
20044,Postgres,Postgres,joins,select,2,orders,False,1,one_join_where,WHERE,,0.031,0.016,0.008
20045,Postgres,Postgres,joins,select,2,orders,False,100000,three_joins,WHERE,,2.699,0.7,0.068
20046,Postgres,Postgres,joins,select,2,orders,False,100000,three_joins,WHERE,,2.71,0.715,0.052
20047,Postgres,Postgres,joins,select,2,orders,False,100000,three_joins,WHERE,,2.693,0.691,0.067
20048,Postgres,Postgres,joins,select,2,orders,False,100000,three_joins,WHERE,,2.695,0.714,0.042
20049,Postgres,Postgres,joins,select,2,orders,False,100000,three_joins,WHERE,,2.728,0.712,0.077
20050,Postgres,Postgres,joins,select,2,orders,False,100000,three_joins,WHERE,,2.718,0.69,0.075
20051,Postgres,Postgres,joins,select,2,orders,False,100000,three_joins,WHERE,,2.751,0.712,0.056
20052,Postgres,Postgres,joins,select,2,orders,False,100000,three_joins,WHERE,,2.715,0.687,0.078
20053,Postgres,Postgres,joins,select,2,orders,False,100000,three_joins,WHERE,,2.718,0.741,0.051
20054,Postgres,Postgres,joins,select,2,orders,False,100000,three_joins,WHERE,,2.677,0.712,0.056
20055,Postgres,Postgres,joins,select,2,orders,False,3,three_joins_where,WHERE,,0.035,0.025,0.0
20056,Postgres,Postgres,joins,select,2,orders,False,3,three_joins_where,WHERE,,0.034,0.017,0.007
20057,Postgres,Postgres,joins,select,2,orders,False,3,three_joins_where,WHERE,,0.035,0.021,0.003
20058,Postgres,Postgres,joins,select,2,orders,False,3,three_joins_where,WHERE,,0.036,0.025,0.0
20059,Postgres,Postgres,joins,select,2,orders,False,3,three_joins_where,WHERE,,0.035,0.025,0.0
20060,Postgres,Postgres,joins,select,2,orders,False,3,three_joins_where,WHERE,,0.036,0.021,0.004
20061,Postgres,Postgres,joins,select,2,orders,False,3,three_joins_where,WHERE,,0.034,0.011,0.014
20062,Postgres,Postgres,joins,select,2,orders,False,3,three_joins_where,WHERE,,0.035,0.016,0.008
20063,Postgres,Postgres,joins,select,2,orders,False,3,three_joins_where,WHERE,,0.035,0.025,0.0
20064,Postgres,Postgres,joins,select,2,orders,False,3,three_joins_where,WHERE,,0.035,0.022,0.004
20065,Postgres,Postgres,joins,select,2,orders,False,10000000,two_joins,WHERE,,72.667,57.234,3.996
20066,Postgres,Postgres,joins,select,2,orders,False,10000000,two_joins,WHERE,,72.902,57.318,4.184
20067,Postgres,Postgres,joins,select,2,orders,False,10000000,two_joins,WHERE,,72.612,57.191,4.028
20068,Postgres,Postgres,joins,select,2,orders,False,10000000,two_joins,WHERE,,73.306,57.908,4.08
20069,Postgres,Postgres,joins,select,2,orders,False,10000000,two_joins,WHERE,,72.56,56.815,4.219
20070,Postgres,Postgres,joins,select,2,orders,False,10000000,two_joins,WHERE,,73.55199999999999,58.059,4.032
20071,Postgres,Postgres,joins,select,2,orders,False,10000000,two_joins,WHERE,,72.871,57.254,4.31
20072,Postgres,Postgres,joins,select,2,orders,False,10000000,two_joins,WHERE,,74.28,58.969,3.906
20073,Postgres,Postgres,joins,select,2,orders,False,10000000,two_joins,WHERE,,75.048,59.506,4.01
20074,Postgres,Postgres,joins,select,2,orders,False,10000000,two_joins,WHERE,,73.529,57.794,3.964
20075,Postgres,Postgres,joins,select,2,orders,False,1,two_joins_where,WHERE,,0.031,0.025,0.0
20076,Postgres,Postgres,joins,select,2,orders,False,1,two_joins_where,WHERE,,0.031,0.014,0.011
20077,Postgres,Postgres,joins,select,2,orders,False,1,two_joins_where,WHERE,,0.031,0.02,0.004
20078,Postgres,Postgres,joins,select,2,orders,False,1,two_joins_where,WHERE,,0.031,0.016,0.008
20079,Postgres,Postgres,joins,select,2,orders,False,1,two_joins_where,WHERE,,0.031,0.018,0.007
